"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19190.2281769694","20163.5596443119","20816.9375757306","21428.4829698518","22398.6756980917","23464.7613766528","24554.9497106893","26055.5217276584","27746.9871300647","29316.2634775738","31887.8534610687","33262.9823809205","34568.4593268108","34290.7550467807","35965.5468021136","37778.4864360065","41216.8840677591","44205.0449836126","46714.3454301392","44935.7457496481","45306.3078054895","47004.1370739062","47653.3401651371","49622.0519614799","49751.3092860822","50970.348484391","53162.2791598028","56037.567993606","58819.2609142584","62345.2538465433","62596.6302027524","68573.5648786446","77152.2237613361","78305.2888358968","84218.4586435096",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18448.5526448846","19567.2533258628","20609.2406781691","21569.2502652769","23012.1122946493","24344.3004674651","26816.3138408281","28603.3670458193","28198.4317655443","30573.7342242442","36986.4941984639","37833.4804107324","38056.2404278106","38684.7096825099","42672.9375348936","47966.8640112608","54369.1766461345","56181.3045666857","62072.7539854909","55618.6337641836","58219.6143463523","62460.0908157002","65774.3520746224","67377.9262258772","66332.4614374198","60754.1816916377","59280.1992028829","64589.5559196863","70253.8463693386","70939.605518036","67110.6045705502","88984.1386736515","123150.172908009","100437.326744584","101031.587516818",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","829.554109110962","888.91482121127","920.181508623286","951.910370753097","1026.08370072663","1058.20747644508","1110.22192688671","1161.98176079989","1186.92485601989","1233.66141098607","1316.82940913774","1388.47045455809","1390.43706974998","1453.18365785704","1542.44947639149","1627.83915596503","1717.78611779434","1809.3237124739","1942.152996933","2028.95740753622","2139.22749384013","2247.99742932205","2465.83469449131","2658.02196886933","2901.19752086169","2957.30559145504","2976.12513681451","3604.70825949747","3956.12461094443","4260.67373190851","4235.57462326905","4546.22970006289","5102.99231132947","5395.20820077513","5736.62134332704",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16442.8217287681","13451.4160830466","11324.2759784623","9646.28850977987","9438.65319704732","8848.55983911351","7927.91054380043","7332.46714890753","6540.16929222521","6203.75982722247","5920.35267953774","5665.54062896849","5204.53217511546","5334.56327701812","5241.12650274284","5392.13115470879","6030.36426162786","4826.37580274108","5928.48582070184","5623.97762675628","5667.93968133576","6581.54359835443","8260.60504608169","8500.65455060201","9858.20333866473","10020.3777452081","10371.3962985641","9770.04904469972","9740.42851241352","10639.505803457","10941.6636727977","12196.6451547687","13346.9840294703","13829.9189405006","14326.8023151623",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14871.4551034056","14560.4500543414","14937.4543136692","15964.2562442835","17111.1505208986","17885.3537056542","18441.6345459801","19127.3004126074","19319.9835645765","20579.365916514","21500.6292898099","22521.0409382492","23306.2795376277","23987.3688944924","25096.6858778485","25677.4190803252","27744.0617198326","29353.5006283723","29895.6451662949","30756.2239617129","31292.9527570392","32738.9884445601","33054.8936751088","36262.704728265","37331.3155732447","37578.02761327","39988.9250855472","42243.5084459397","42527.2784103301","45197.5263876332","45354.1561628727","47996.6798818463","53647.3428142934","53854.1996319825","55093.5360762134",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16676.2448766012","17289.0960232122","17902.7502734612","18378.4436910748","19191.8815875036","19963.591866599","20843.7609699093","21790.5395929275","22375.4570557151","23250.3971028966","24685.7673066792","25460.1804845506","26244.6485596417","27027.5373732604","28463.6726766467","29811.7130924046","31804.5432520568","33368.3766920177","34238.2270091547","33300.8678730856","34569.0075866247","36018.9449687959","36990.1706686324","38335.8613019143","39484.134810965","40630.4000246405","42008.0030574119","43631.3407690522","45295.8228195714","47291.0042325581","46436.205122371","50780.3453055161","56289.175536949","58425.9427122614","61050.0577625942",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26904.0022109974","28108.6614417885","29772.9044255702","30986.5262560408","31924.7750987709","33598.3331467029","34660.6248125636","36808.9347923976","36665.641851936","36791.5766837778","39443.2607398257","41679.0150905058","41511.028525808","40934.6957158245","42141.6368965156","43672.5203183067","46091.1822351846","48626.9220419854","52841.1889523143","55127.4677721764","55667.4687778644","52393.3135820293","49989.4425093994","47013.4730934385","44235.8336329334","36058.1666084788","33333.8635893722","33619.4988982607","37780.3308327271","37250.6110788359","35163.3281781415","38719.4587682049","42616.3348955868","41851.1879601007","41664.1794999015",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7115.13161863076","7233.02907743235","7171.11184687858","7348.01864237007","7639.20692712562","8068.27659927603","8327.24401166716","8891.6777668517","9044.90761004469","9363.36394637925","10096.6350026995","10534.5313442269","10965.1265320966","11520.1951873844","12173.8777913824","12860.9403103958","14049.8664646644","15095.7125011242","15621.3682641692","15109.1707374358","15539.0522695052","16366.0539549756","16760.1502699679","17064.4590265564","17496.2165426475","17458.2542922507","18447.26809638","19649.3105933035","20693.8805884384","22367.870983303","21272.743221647","23574.9124862286","26095.6235761752","27108.7654473695","28768.3869642716",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1895.26266967807","1991.57964045638","2132.01941729421","2160.18966656162","2223.51428373889","2314.90798546521","2400.63451660045","2398.01357457396","2419.07785436237","2474.81647717057","2565.19958815141","2643.76627507187","2687.82993619927","2821.73137023045","3048.35709122876","3292.60223269538","3514.81365241137","3672.18527458861","3721.33293561622","3777.09098629051","3785.70113530595","3879.5977693449","4046.59848766311","4173.93858568758","4312.99070040776","4480.26313460985","4630.7315068374","4789.53646557553","4979.3734961655","5037.53401559745","5048.0213062963","5367.27364714762","5920.27430654107","6036.64192512134","6286.9799268998",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5136.52606418368","5688.36685925121","6164.73370517502","6518.34080193724","6707.61524599519","6827.51861809754","6420.51257133976","6894.69105970643","7407.54986464488","7748.83599016406","8097.2957828739","8197.15763038559","8370.30337146606","8800.56664138723","9591.6028829944","10511.0220314006","11684.5550275515","13332.866106208","14705.3714511497","14765.7380217055","15572.5787194419","17473.7651401424","19473.2514820186","21923.6750939531","24376.0808685086","27245.2788533669","30276.7088405833","33533.3260079329","32463.540359127","33239.733231164","27017.0033688951","30932.7627780516","36245.145655104","39803.3189532897","41404.7624346218",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3366.65696139394","3483.53898085083","3472.23065872636","3666.23318870324","4123.04187570327","4434.67245180979","4555.76959498506","4844.09819877521","4791.40570145125","4847.39826745144","5011.94540719164","5086.42247806779","5382.56641273977","5656.85816117967","6037.52025106396","6559.54330021754","7213.59606031591","7982.05008377224","8820.13901056849","8916.59577535359","9713.35863309362","10462.5770434663","10757.1522234351","11290.5547403874","11517.7371710247","11600.3873992867","12066.5460683317","12591.8562879234","13078.2323503405","13563.5372933551","12563.3038060893","15280.5512106486","16669.1561486769","17011.2278028825","17802.4182498972",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2607.96574501631","2620.70437681573","2628.58754484657","2684.2765938335","2799.77988249047","2925.96101443511","3082.30965991598","3221.39171044711","3160.36474781936","3228.75117001587","3365.55833537799","3468.898883231","3580.38245474744","3761.49624595071","4037.17193792289","4289.05223691996","4578.70630898161","4923.19718572577","5144.3357818823","5157.2782508844","5489.23543457601","5705.43591174904","6094.26837338658","6372.83382112545","6688.73961232553","6894.26702217935","7382.66758431792","7773.79853599024","8357.74357934219","8924.10116402887","8238.36802037457","8857.78995115514","10131.346369794","10985.8292627505","11794.1375488492",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9604.24870151136","10179.2680763234","9516.36178006426","8343.80204153103","8927.04961443684","9857.8450726128","10794.1710233731","10951.2292204286","11042.1172611912","10382.3593858704","10191.707082549","10998.8244124191","11639.2179003237","11395.2932038872","12063.8577042158","12867.5331836949","13400.7476548118","14216.3750779267","13905.2694188838","13183.2629784594","13448.9332812883","14682.76677841","15410.4613848957","15297.6192607139","16244.7775187552","17685.0596076711","17747.6068961191","17461.7777569927","17879.4498305986","18227.2670225988","17367.2676432665","15663.1715850087","16581.0217875971","17531.6926506844","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1703.23570839678","1868.81827090641","2100.4619011706","2450.95587592972","2557.71863778594","2435.65041198929","2578.19220294201","2432.0716141077","2284.93358065647","2279.54654320546","2195.95783293206","2167.75888613606","2125.38720131644","2141.94088709085","2186.54008155669","2321.90916249433","2443.80225242341","2622.37468728077","2583.48094331882","2692.43509261969","2911.8920318969","2918.54391777544","3025.85599590795","3109.89537238113","3499.5484675555","3669.73871592695","3812.71035100798","3923.17197680467","3909.91572975538","4059.82860207487","3899.57719236851","3976.90380116956","4419.61926962803","4667.83567092991","4888.55483136173",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6180.98568849562","5920.67752122039","6188.8911984364","6555.73590638741","7035.25748356607","7709.49021146859","8307.20567234064","8965.01889417317","9520.08191844286","10080.6880381935","10718.9105404255","11176.4715964063","11841.2684087721","12330.4727101729","13414.8573934429","13935.5573148214","15208.126622577","16833.8522564382","18372.37645483","19290.1204717828","20993.2495602577","22808.5055268899","23728.1456821435","24433.8914344877","25459.7392273761","26995.3408713745","28359.6927346266","30170.2818974087","32345.1066076225","35882.3655065553","37089.3004256812","41059.5847829682","46077.3855556036","46757.5401841254","50378.0641849255",
